ts,x,y,z,vx,vy,vz
2.42715856593274,-7507.996359527141,-664.9218019763971,956.3859375020966,0.7051262206998768,0.6557332646976778,0.2698349466811773
2.4273101047636554,-7478.936019729023,-635.5977758041835,968.5506885398208,0.6440299098219845,0.7056291383846323,0.29548772278598645
2.427462095019688,-7452.540518571461,-604.1516474446415,981.8857874346979,0.5777580393906503,0.749862494617943,0.32233815642090397
2.427610931685131,-7429.560587272098,-571.6381314584338,996.0879014978741,0.5085004966792374,0.7869213006256868,0.3495455785710163
2.42775221084431,-7410.529649097409,-539.4515916299279,1010.647196690793,0.43928052034581166,0.8158659038456021,0.37602586531635246
2.4278865089726938,-7395.067677672805,-507.8939965772718,1025.4810190367618,0.37084546272704133,0.8373671194848821,0.4016092005673649
2.428014391271561,-7382.808017258889,-477.18651863089565,1040.5177258047368,0.303773417665388,0.8521140982595633,0.42617282206539286
2.4281361778950568,-7373.421932196817,-447.5389196853963,1055.6682312726034,0.2386165406751099,0.8607729452897612,0.44959101767432286
2.4282519467621904,-7366.60342199058,-419.16174799239263,1070.8196855766173,0.175925002524179,0.86401374865827,0.4717315291734816
2.428361505237403,-7362.05564470614,-392.2806056723964,1085.8255957107972,0.11627691990606208,0.8625388551809896,0.49244938948101763
2.4284642935018064,-7359.477335232568,-367.16253771597445,1100.4860692431787,0.06033644943291368,0.8571198046568349,0.5115712592932274
2.428548303210758,-7358.580897616312,-346.78799806756945,1112.879220050864,0.014829995755849982,0.849796573071982,0.5269021309702562
2.428623712527179,-7358.698153814687,-328.6726393138971,1124.3122832859467,-0.025719750142814902,0.8410228568708696,0.5403878687325909
2.4286973473241824,-7359.647125379954,-311.1859348750815,1135.7521072783316,-0.0649358028717015,0.8304695587313012,0.5532663495334281
2.428782882100945,-7361.772687273466,-291.1785908618908,1149.3743142251578,-0.10988712013053673,0.8157854006165284,0.5678195144324888
2.4288770906712327,-7365.3663207990885,-269.5937547169712,1164.7799385425042,-0.15847545111719574,0.7966608129317854,0.583281304802467
2.428978359032492,-7370.661870325327,-247.00953086821985,1181.7913165486052,-0.2094128184605595,0.7727556671864636,0.5991618731992285
2.4290857781679294,-7377.855728520365,-223.86020233814725,1200.3216170095907,-0.2617315659140348,0.7437562495961331,0.6150798554585265
2.429198829827497,-7387.1175018111735,-200.51419467252563,1220.3306224177857,-0.31461463525739547,0.7093880242266137,0.630702990611046
2.4293172487600985,-7398.596579272498,-177.310026236636,1241.8056206635863,-0.3673201266255583,0.669418141031365,0.6457207422980119
2.4294409553900564,-7412.426650707508,-154.57626707431064,1264.7520375319789,-0.4191422203670111,0.6236547606251803,0.6598291738437768
2.4295700227939165,-7428.729143332879,-132.6446671230167,1289.1886122499961,-0.46938820894003913,0.5719450065214741,0.6727210557305406
2.4297046640424944,-7447.6161770043855,-111.86042256281098,1315.1451137426425,-0.5173630474867473,0.5141717964918308,0.6840780955326585
2.4298452349565207,-7469.193560679758,-92.59173747494563,1342.661866665517,-0.562357016281242,0.4502490829925208,0.6935635151185889
2.4299853657109014,-7492.385245997992,-75.98726214304331,1370.42020223545,-0.6018344022616998,0.383464488200498,0.7005357510815794
2.4301220105638914,-7516.410163696142,-62.40430885825905,1397.7077912036066,-0.6350365143767519,0.3159798073860931,0.7049009765438496
2.4302549888573397,-7540.931247026919,-51.73526316215382,1424.3815240934719,-0.6622706683102516,0.24860098041857354,0.7068204258726659
2.430383957042048,-7565.606946701187,-43.84181783856573,1450.2794767102912,-0.6838927266865338,0.18212276913060918,0.7064856936622687
2.430508240304137,-7590.056465874373,-38.55237978735521,1475.1886351922399,-0.7002965732012129,0.11741777672035818,0.7041290899207946
2.4306266608819502,-7613.8230473324975,-35.64303528671925,1498.813903562181,-0.7119338904542153,0.05552438811430271,0.7000479826035195
2.430724290686323,-7633.668548779278,-34.81034876491695,1518.168332281635,-0.7186501841131901,0.004540968178971724,0.6953569532851998
2.4308222284662473,-7653.728130804637,-35.39321799459974,1537.436598769656,-0.7228287266520437,-0.04638933378092419,0.6894683906010102
2.430918434289311,-7673.512509165992,-37.34089810340559,1556.189002334504,-0.7244949044414998,-0.09606110340504873,0.6825535860655239
2.431029022560992,-7696.2669839135,-41.24812663809107,1577.4909518954178,-0.7235055080234855,-0.1525409410219782,0.6732540688119215
2.4311511586251573,-7721.3023623981435,-47.60939596313551,1600.6502161485937,-0.7189210298531287,-0.21392611185159463,0.66135328796565
2.4312835613736317,-7748.189172989947,-56.88571830383386,1625.2554104937342,-0.7099782312803562,-0.2790218844598136,0.6465892816158582
2.4314255947224637,-7776.570673857555,-69.52079008523464,1650.9919522123803,-0.6960117175677506,-0.34686447054248326,0.6286912820165973
2.431576993730782,-7806.103053460333,-85.94949507676901,1677.5830252416895,-0.6764225018258161,-0.4165726879967529,0.6073876806775586
2.431737737433633,-7836.423627874218,-106.60100465937268,1704.7590521880759,-0.650662893704038,-0.48727416245498545,0.5824102414625624
2.43190206126176,-7866.088745485967,-130.96130330887468,1731.3065522670079,-0.6194417952732778,-0.555673673270557,0.5545436241655158
2.4320701151965056,-7894.807021569112,-159.07464701343758,1757.0572066362192,-0.5828265865178982,-0.6212439826032777,0.5238025239793268
2.4322425176911353,-7922.3414275906325,-191.0506250307352,1781.896176850949,-0.540792616897049,-0.6836083247760535,0.49012549801710914
